mol_name,activity,potency
CHEMBL3653252,Active,9.207608310501746
CHEMBL3657113,Active,9.430626090384955
CHEMBL3683140,Active,6.721703792
CHEMBL3318781,Active,10.130768280269024
CHEMBL3691750,Active,6.953465817249031
CHEMBL3653198,Active,9.958607314841775
CHEMBL3653256,Active,9.657577319177793
CHEMBL3818586,Active,7.605548319173784
CHEMBL3916078,Active,8.397940008672037
CHEMBL3687240,Active,7.4698003017969175
CHEMBL3663850,Active,5.301029995663981
CHEMBL3347579,Active,7.2441251443275085
CHEMBL3653274,Active,9.585026652029182
CHEMBL3942009,Active,8.698970004336019
CHEMBL2386167,Active,6.634512014999999
CHEMBL3260817,Active,7.6020599913279625
CHEMBL3657114,Active,9.671620396561263
CHEMBL3220103,Active,6.823908740944319
CHEMBL3797454,Active,5.059433713509909
CHEMBL2089200,Active,5.764471553092451
CHEMBL4548664,Active,5.698970004336019
CHEMBL2089152,Active,6.1505805862031
CHEMBL4166471,Active,6.481486060122112
CHEMBL4101295,Active,7.853871964321762
CHEMBL3687265,Active,8.221848749616356
CHEMBL3687297,Active,8.148741651280925
CHEMBL1689401,Active,7.4089353929735005
CHEMBL3941748,Active,9.0
CHEMBL3683155,Active,7.5702477199975915
CHEMBL3649918,Active,7.638272163982407
CHEMBL3693972,Active,7.262012674
CHEMBL3798868,Active,5.3496924768680625
CHEMBL2402730,Active,7.376750709602099
CHEMBL3683152,Active,7.657577319177793
CHEMBL3407570,Active,9.102372908709558
CHEMBL3260822,Active,8.698970004336019
CHEMBL3653197,Active,9.823908740944319
CHEMBL4447592,Active,6.221848749616356
CHEMBL3683141,Active,7.326979092871103
CHEMBL3663845,Active,6.0
CHEMBL3916778,Active,7.6020599913279625
CHEMBL3125537,Active,8.564633493
CHEMBL1689409,Active,7.508638306
CHEMBL3687266,Active,8.698970004336019
CHEMBL3650076,Active,8.154901959985743
CHEMBL1688270,Active,6.42021640338319
CHEMBL3799712,Active,5.180521871637877
CHEMBL3649937,Active,9.0
CHEMBL3639820,Active,6.982966660701219
CHEMBL1688147,Active,5.508638306
CHEMBL3656976,Active,9.853871964321762
CHEMBL3653323,Active,8.69897
CHEMBL3665579,Active,6.459503681379989
CHEMBL3657108,Active,6.9019449603307566
CHEMBL3653261,Active,9.494850022
CHEMBL3649963,Active,8.49939765
CHEMBL3691722,Active,9.171984935776024
CHEMBL1688264,Active,5.494850021680094
CHEMBL3649843,Active,8.522878745280337
CHEMBL3291435,Active,6.107905397309519
CHEMBL3818951,Active,7.931814138
CHEMBL3657003,Active,9.481486060122112
CHEMBL3683121,Active,6.479385478121764
CHEMBL3653268,Active,9.154901959985743
CHEMBL4098834,Active,8.200659451
CHEMBL3687246,Active,8.356547324
CHEMBL3663841,Active,5.522878745280337
CHEMBL3966426,Active,9.0
CHEMBL377614,Active,5.3845760469999995
CHEMBL3109055,Active,7.958607314841775
CHEMBL3639487,Active,7.392544976785332
CHEMBL3236646,Active,8.508638306165727
CHEMBL4097386,Active,7.045757490560675
CHEMBL3691723,Active,9.707743928643524
CHEMBL3657083,Active,10.09151498112135
CHEMBL3653195,Active,9.769551078621726
CHEMBL3649854,Active,7.958607314841775
CHEMBL4460980,Active,5.492144128304169
CHEMBL3653189,Active,9.327902142064282
CHEMBL3260820,Active,8.221848749616356
CHEMBL3653164,Active,9.782516055786093
CHEMBL3942858,Active,8.522878745280337
CHEMBL3925323,Active,8.769551078621726
CHEMBL3649977,Active,8.522878745280337
CHEMBL1688267,Active,6.008773924307505
CHEMBL3657096,Active,9.402304814074487
CHEMBL3109037,Active,6.752026733638193
CHEMBL3657095,Active,9.596879478824182
CHEMBL3915391,Active,6.301029995663981
CHEMBL3938875,Active,7.221848749616356
CHEMBL4174687,Active,5.99139983
CHEMBL1236726,Active,6.721246399047171
CHEMBL3691705,Active,8.889915577113076
CHEMBL3691700,Active,8.67778070526608
CHEMBL3703344,Active,8.041436116778032
CHEMBL4548050,Active,8.920818753952375
CHEMBL3653292,Active,8.87942606879415
CHEMBL3683124,Active,6.920456992597094
CHEMBL3220102,Active,6.698970004336019
CHEMBL3653337,Active,7.431798275933005
CHEMBL3650053,Active,6.429457060118103
CHEMBL3639928,Active,5.301029996
CHEMBL3947091,Active,7.42021640338319
CHEMBL3693967,Active,5.808269606637143
CHEMBL3966104,Active,8.698970004336019
CHEMBL3959640,Active,8.63827216
CHEMBL3657042,Active,9.2518119729938
CHEMBL3649915,Active,8.346787486224656
CHEMBL3957580,Active,8.070581074285707
CHEMBL1834379,Active,6.069560399999999
CHEMBL208562,Active,5.667399972
CHEMBL3687306,Active,8.585026652029182
CHEMBL3663844,Active,6.0
CHEMBL3657019,Active,7.163675884293248
CHEMBL3653285,Active,8.714442690992227
CHEMBL3653265,Active,9.602059991327963
CHEMBL3650072,Active,7.214670164989233
CHEMBL2386346,Active,7.7447274948966935
CHEMBL3955206,Active,5.045757490560675
CHEMBL3647065,Active,8.154901959985743
CHEMBL3797577,Active,5.940815382368629
CHEMBL2152320,Active,6.585026652029182
CHEMBL443053,Active,5.661543506395395
CHEMBL3653273,Active,9.244125144327509
CHEMBL4092607,Active,6.939302159646388
CHEMBL3691727,Active,9.402304814074487
CHEMBL3691778,Active,7.065148197034339
CHEMBL3683176,Active,8.244125144
CHEMBL3653295,Active,6.976336081802207
CHEMBL3649848,Active,7.846185135655471
CHEMBL3407567,Active,9.136677139879545
CHEMBL3914761,Active,7.795880017344075
CHEMBL3675213,Active,5.790484985457368
CHEMBL3407576,Active,9.301029995663981
CHEMBL3291434,Active,6.09151498112135
CHEMBL3687280,Active,8.187086643357144
CHEMBL3233130,Active,7.213781128
CHEMBL3683110,Active,5.883060353449244
CHEMBL1689405,Active,7.552841969
CHEMBL3650019,Active,8.346787486224656
CHEMBL4095506,Active,7.280668713016273
CHEMBL3649959,Active,8.632023214705406
CHEMBL3657109,Active,8.75202673
CHEMBL3649924,Active,8.698970004336019
CHEMBL3687257,Active,8.207608310501746
CHEMBL3657061,Active,9.698970004336019
CHEMBL3981115,Active,9.0
CHEMBL3819001,Active,8.008773924307505
CHEMBL4468113,Active,5.484126156288321
CHEMBL3265098,Active,6.619788758288394
CHEMBL3675209,Active,6.07727454200674
CHEMBL3687314,Active,7.079354998593212
CHEMBL3650048,Active,6.413412695328245
CHEMBL3687234,Active,8.050609993
CHEMBL3649851,Active,7.6777807052660805
CHEMBL3663829,Active,5.301029995663981
CHEMBL3650070,Active,7.142667504
CHEMBL3653336,Active,7.154901959985743
CHEMBL3691736,Active,5.680706515894721
CHEMBL3957470,Active,8.698970004336019
CHEMBL377203,Active,6.086716098
CHEMBL379293,Active,6.070581074285706
CHEMBL3355421,Active,7.218244625347531
CHEMBL3691783,Active,9.2572749
CHEMBL3653229,Active,9.3767507096021
CHEMBL3649841,Active,8.154901959985743
CHEMBL3691743,Active,9.886056648
CHEMBL3649882,Active,7.6777807
CHEMBL3657020,Active,9.958607314841775
CHEMBL3703335,Active,7.361510743045362
CHEMBL3355414,Active,7.721246399047171
CHEMBL1689408,Active,5.795880017344075
CHEMBL1689407,Active,7.113509274827518
CHEMBL3649900,Active,9.0
CHEMBL3650073,Active,6.575118363368933
CHEMBL3687281,Active,8.161150909262744
CHEMBL3683142,Active,7.140261433802853
CHEMBL3650075,Active,8.200659450546418
CHEMBL3895119,Active,8.397940008672037
CHEMBL3650014,Active,9.0
CHEMBL3957178,Active,9.698970004336019
CHEMBL3703342,Active,6.790484985457369
CHEMBL3650064,Active,6.214670164999999
CHEMBL3657033,Active,9.619788758288394
CHEMBL3687230,Active,7.730487055782084
CHEMBL3220312,Active,7.7657358756212105
CHEMBL3647063,Active,8.698970004336019
CHEMBL3691729,Active,9.657577319177793
CHEMBL3649850,Active,7.920818753952375
CHEMBL3653218,Active,9.67778070526608
CHEMBL3657017,Active,9.721246399047171
CHEMBL3800543,Active,5.619788758288394
CHEMBL3649833,Active,8.522878745280337
CHEMBL3939803,Active,5.045757490560675
CHEMBL3657043,Active,9.113509274827518
CHEMBL3650066,Active,5.342370568611047
CHEMBL3939126,Active,8.366531544420413
CHEMBL3649845,Active,7.9857595608853895
CHEMBL3797361,Active,5.6595558851598815
CHEMBL4113676,Active,6.0
CHEMBL3653294,Active,9.443697499232712
CHEMBL4085815,Active,8.091514981
CHEMBL3653312,Active,7.42021640338319
CHEMBL4092120,Active,7.690369832574101
CHEMBL3657123,Active,7.66334018
CHEMBL3798867,Active,6.096367483915762
CHEMBL3109045,Active,7.346787486224656
CHEMBL3657091,Active,9.818156412055227
CHEMBL3663878,Active,6.0
CHEMBL3657056,Active,9.920818753952375
CHEMBL4065471,Active,7.028260409112222
CHEMBL3691770,Active,9.178486471595226
CHEMBL2381408,Active,7.0
CHEMBL3687277,Active,8.823908740944319
CHEMBL3649847,Active,8.522878745280337
CHEMBL3233018,Active,7.3979400086720375
CHEMBL3663827,Active,6.0
CHEMBL2386350,Active,7.7447274948966935
CHEMBL3649883,Active,7.971971276399756
CHEMBL3649967,Active,8.632023214705406
CHEMBL3657029,Active,9.366531544420413
CHEMBL4591576,Active,5.718966632752272
CHEMBL3800561,Active,5.298691114771924
CHEMBL3653225,Active,9.744727494896694
CHEMBL3653211,Active,9.721246399047171
CHEMBL3691714,Active,8.142667503568731
CHEMBL3911688,Active,8.236572006437063
CHEMBL3649981,Active,8.698970004336019
CHEMBL1834381,Active,5.43533393574791
CHEMBL3649949,Active,8.301029995663981
CHEMBL3799367,Active,5.729787145103757
CHEMBL3657101,Active,9.614393726401687
CHEMBL3649953,Active,8.397940008672037
CHEMBL3657089,Active,10.931814138253838
CHEMBL3657107,Active,9.906578314837764
CHEMBL5181817,Active,8.387216143280265
CHEMBL3601320,Active,8.431798275933005
CHEMBL3657040,Active,10.096910013008056
CHEMBL3704537,Active,5.522878745280337
CHEMBL3657128,Active,7.36251027048749
CHEMBL514709,Active,7.031517051446065
CHEMBL3402518,Active,7.823908740944319
CHEMBL3649885,Active,7.8750612633917
CHEMBL3653321,Active,7.958607314841775
CHEMBL3125522,Active,9.022276394711152
CHEMBL3933691,Active,8.397940008672037
CHEMBL3657118,Active,7.359220522655143
CHEMBL1834378,Active,6.818156412055227
CHEMBL3691731,Active,9.1249387366083
CHEMBL3647061,Active,8.698970004336019
CHEMBL3653244,Active,8.443697499232712
CHEMBL4175521,Active,5.522878745280337
CHEMBL4098976,Active,7.6777807052660805
CHEMBL3691793,Active,9.785156151952302
CHEMBL3291218,Active,6.013228265733755
CHEMBL3653185,Active,9.657577319177793
CHEMBL3653253,Active,7.82102305270683
CHEMBL3233121,Active,8.21824462534753
CHEMBL4063804,Active,7.892790030352132
CHEMBL3639559,Active,7.434152181326482
CHEMBL3657069,Active,9.070581074
CHEMBL3233124,Active,8.481486060122112
CHEMBL3914205,Active,5.698970004336019
CHEMBL3649926,Active,9.0
CHEMBL3649831,Active,8.221848749616356
CHEMBL3653304,Active,7.995678626217357
CHEMBL3691753,Active,9.779891911959945
CHEMBL3650004,Active,8.69897
CHEMBL4170573,Active,6.552841968657781
CHEMBL3653288,Active,9.568636235841012
CHEMBL3907252,Active,8.698970004336019
CHEMBL3649968,Active,8.477121254719663
CHEMBL4173995,Active,6.204815410317575
CHEMBL1688262,Active,6.053302163
CHEMBL3407563,Active,8.619788758288394
CHEMBL3649827,Active,8.096910013008056
CHEMBL3650022,Active,9.0
CHEMBL3703651,Active,5.376750709602099
CHEMBL3675220,Active,5.055517327849831
CHEMBL427316,Active,5.443697499232712
CHEMBL1688260,Active,6.443697499232712
CHEMBL3236651,Active,9.259637310505756
CHEMBL3649969,Active,8.43572857
CHEMBL3649931,Active,8.301029995663981
CHEMBL3930337,Active,8.0
CHEMBL3909218,Active,8.301029995663981
CHEMBL3236362,Active,8.667561540084394
CHEMBL4099164,Active,7.853871964321762
CHEMBL4572733,Active,5.086716098239581
CHEMBL4164619,Active,6.359518563
CHEMBL3818299,Active,8.366531544420413
CHEMBL3653161,Active,9.853871964321762
CHEMBL3657121,Active,9.84163750790475
CHEMBL4167652,Active,5.602059991327962
CHEMBL3260810,Active,7.958607314841775
CHEMBL3675218,Active,5.270025714300444
CHEMBL3704505,Active,6.0
CHEMBL3653330,Active,6.950781977329818
CHEMBL3649972,Active,8.698970004336019
CHEMBL3704527,Active,6.0
CHEMBL3657125,Active,5.212327035312507
CHEMBL3649946,Active,8.301029995663981
CHEMBL3657028,Active,9.301029995663981
CHEMBL3657008,Active,9.309803919971486
CHEMBL3656990,Active,10.096910013008056
CHEMBL3687309,Active,8.070581074285707
CHEMBL3915456,Active,5.602059991327962
CHEMBL4109822,Active,6.0
CHEMBL3653327,Active,7.187086643357144
CHEMBL3236666,Active,8.045757490560675
CHEMBL3650001,Active,9.0
CHEMBL3318761,Active,10.229147988357855
CHEMBL3675205,Active,5.657577319177793
CHEMBL3647058,Active,8.397940008672037
DECOY4726,Inactive,2.0
DECOY4274,Inactive,2.0
DECOY1217,Inactive,2.0
DECOY281,Inactive,2.0
DECOY2936,Inactive,2.0
DECOY329,Inactive,2.0
DECOY1494,Inactive,2.0
DECOY1032,Inactive,2.0
DECOY253,Inactive,2.0
DECOY2023,Inactive,2.0
DECOY1010,Inactive,2.0
DECOY4410,Inactive,2.0
DECOY1902,Inactive,2.0
DECOY2749,Inactive,2.0
DECOY2583,Inactive,2.0
DECOY1788,Inactive,2.0
DECOY2638,Inactive,2.0
DECOY3848,Inactive,2.0
DECOY3830,Inactive,2.0
DECOY4672,Inactive,2.0
DECOY4058,Inactive,2.0
DECOY2578,Inactive,2.0
DECOY4116,Inactive,2.0
DECOY2943,Inactive,2.0
DECOY185,Inactive,2.0
DECOY1311,Inactive,2.0
DECOY3489,Inactive,2.0
DECOY2408,Inactive,2.0
DECOY2786,Inactive,2.0
DECOY1274,Inactive,2.0
DECOY2940,Inactive,2.0
DECOY3885,Inactive,2.0
DECOY544,Inactive,2.0
DECOY902,Inactive,2.0
DECOY118,Inactive,2.0
DECOY601,Inactive,2.0
DECOY4370,Inactive,2.0
DECOY1777,Inactive,2.0
CHEMBL3683100,Inactive,4.3475264099999995
DECOY2304,Inactive,2.0
DECOY2126,Inactive,2.0
DECOY2459,Inactive,2.0
DECOY433,Inactive,2.0
DECOY3648,Inactive,2.0
DECOY261,Inactive,2.0
DECOY3785,Inactive,2.0
DECOY1313,Inactive,2.0
DECOY3272,Inactive,2.0
DECOY86,Inactive,2.0
CHEMBL3910704,Inactive,5.0
DECOY3095,Inactive,2.0
DECOY3199,Inactive,2.0
DECOY1225,Inactive,2.0
DECOY4652,Inactive,2.0
CHEMBL1688164,Inactive,3.698970004336018
CHEMBL2089321,Inactive,4.0
DECOY1625,Inactive,2.0
DECOY4110,Inactive,2.0
DECOY1293,Inactive,2.0
DECOY1376,Inactive,2.0
DECOY772,Inactive,2.0
DECOY3828,Inactive,2.0
DECOY2347,Inactive,2.0
DECOY291,Inactive,2.0
DECOY3170,Inactive,2.0
DECOY654,Inactive,2.0
DECOY1535,Inactive,2.0
DECOY2043,Inactive,2.0
DECOY2298,Inactive,2.0
DECOY1106,Inactive,2.0
DECOY3754,Inactive,2.0
DECOY3152,Inactive,2.0
CHEMBL3963284,Inactive,4.6020599913279625
DECOY868,Inactive,2.0
DECOY2742,Inactive,2.0
DECOY3215,Inactive,2.0
CHEMBL3704517,Inactive,5.0
DECOY4012,Inactive,2.0
DECOY4462,Inactive,2.0
DECOY246,Inactive,2.0
DECOY4629,Inactive,2.0
DECOY703,Inactive,2.0
DECOY3031,Inactive,2.0
DECOY859,Inactive,2.0
DECOY4202,Inactive,2.0
DECOY695,Inactive,2.0
CHEMBL1446981,Inactive,5.4497716469999995
DECOY16,Inactive,2.0
DECOY3879,Inactive,2.0
DECOY681,Inactive,2.0
DECOY257,Inactive,2.0
DECOY3359,Inactive,2.0
DECOY550,Inactive,2.0
DECOY3593,Inactive,2.0
CHEMBL2443386,Inactive,4.0
DECOY3075,Inactive,2.0
DECOY1876,Inactive,2.0
DECOY1551,Inactive,2.0
DECOY4430,Inactive,2.0
DECOY1606,Inactive,2.0
DECOY3173,Inactive,2.0
DECOY285,Inactive,2.0
DECOY2686,Inactive,2.0
DECOY1717,Inactive,2.0
DECOY3239,Inactive,2.0
DECOY2824,Inactive,2.0
DECOY2072,Inactive,2.0
DECOY2137,Inactive,2.0
DECOY2175,Inactive,2.0
DECOY2674,Inactive,2.0
DECOY4571,Inactive,2.0
DECOY1920,Inactive,2.0
DECOY2927,Inactive,2.0
DECOY141,Inactive,2.0
DECOY1932,Inactive,2.0
DECOY3301,Inactive,2.0
DECOY2225,Inactive,2.0
DECOY819,Inactive,2.0
DECOY3938,Inactive,2.0
DECOY2409,Inactive,2.0
CHEMBL1603902,Inactive,4.837137007
DECOY4592,Inactive,2.0
DECOY3590,Inactive,2.0
DECOY3292,Inactive,2.0
DECOY3404,Inactive,2.0
DECOY1439,Inactive,2.0
CHEMBL1415007,Inactive,3.1094169199999997
CHEMBL1610717,Inactive,5.193820026
DECOY2040,Inactive,2.0
DECOY2656,Inactive,2.0
DECOY3226,Inactive,2.0
DECOY4069,Inactive,2.0
DECOY1025,Inactive,2.0
DECOY3645,Inactive,2.0
DECOY1505,Inactive,2.0
DECOY1400,Inactive,2.0
DECOY3329,Inactive,2.0
DECOY1063,Inactive,2.0
DECOY2792,Inactive,2.0
DECOY4685,Inactive,2.0
DECOY705,Inactive,2.0
DECOY2402,Inactive,2.0
DECOY331,Inactive,2.0
DECOY3621,Inactive,2.0
DECOY2084,Inactive,2.0
DECOY845,Inactive,2.0
DECOY438,Inactive,2.0
DECOY1029,Inactive,2.0
DECOY1167,Inactive,2.0
DECOY3941,Inactive,2.0
CHEMBL377639,Inactive,4.882728704344235
CHEMBL3703667,Inactive,4.585026652029182
DECOY3229,Inactive,2.0
DECOY4146,Inactive,2.0
DECOY4179,Inactive,2.0
DECOY3079,Inactive,2.0
DECOY4050,Inactive,2.0
DECOY139,Inactive,2.0
DECOY4516,Inactive,2.0
CHEMBL4109055,Inactive,4.958607314841775
DECOY503,Inactive,2.0
DECOY1811,Inactive,2.0
DECOY4569,Inactive,2.0
CHEMBL2443390,Inactive,4.494850021680093
DECOY4494,Inactive,2.0
DECOY4395,Inactive,2.0
CHEMBL4076023,Inactive,5.468521082957745
CHEMBL2177203,Inactive,4.186625867583326
CHEMBL3920571,Inactive,4.657577319177793
DECOY4078,Inactive,2.0
DECOY3531,Inactive,2.0
DECOY4008,Inactive,2.0
DECOY513,Inactive,2.0
CHEMBL3735387,Inactive,5.0
DECOY4190,Inactive,2.0
DECOY2068,Inactive,2.0
DECOY3699,Inactive,2.0
DECOY1036,Inactive,2.0
DECOY2105,Inactive,2.0
DECOY326,Inactive,2.0
DECOY4613,Inactive,2.0
DECOY2560,Inactive,2.0
DECOY2519,Inactive,2.0
DECOY4363,Inactive,2.0
DECOY775,Inactive,2.0
DECOY1847,Inactive,2.0
DECOY3694,Inactive,2.0
DECOY3632,Inactive,2.0
DECOY1402,Inactive,2.0
DECOY3242,Inactive,2.0
DECOY4037,Inactive,2.0
DECOY1015,Inactive,2.0
DECOY1689,Inactive,2.0
DECOY3428,Inactive,2.0
DECOY165,Inactive,2.0
DECOY3065,Inactive,2.0
DECOY4269,Inactive,2.0
DECOY992,Inactive,2.0
DECOY3947,Inactive,2.0
DECOY848,Inactive,2.0
DECOY938,Inactive,2.0
DECOY3519,Inactive,2.0
DECOY3437,Inactive,2.0
DECOY702,Inactive,2.0
DECOY134,Inactive,2.0
DECOY1492,Inactive,2.0
DECOY2133,Inactive,2.0
DECOY2427,Inactive,2.0
CHEMBL1526871,Inactive,4.715569266155479
DECOY3543,Inactive,2.0
DECOY3719,Inactive,2.0
DECOY484,Inactive,2.0
DECOY3814,Inactive,2.0
DECOY1714,Inactive,2.0
CHEMBL1341246,Inactive,4.9582126810282485
DECOY2180,Inactive,2.0
DECOY4252,Inactive,2.0
DECOY1636,Inactive,2.0
DECOY1362,Inactive,2.0
DECOY2134,Inactive,2.0
DECOY2827,Inactive,2.0
DECOY498,Inactive,2.0
DECOY2339,Inactive,2.0
DECOY4102,Inactive,2.0
DECOY4029,Inactive,2.0
DECOY1735,Inactive,2.0
DECOY1195,Inactive,2.0
DECOY1096,Inactive,2.0
DECOY2462,Inactive,2.0
DECOY4126,Inactive,2.0
DECOY493,Inactive,2.0
DECOY3254,Inactive,2.0
DECOY2185,Inactive,2.0
DECOY4511,Inactive,2.0
DECOY366,Inactive,2.0
DECOY2018,Inactive,2.0
DECOY1923,Inactive,2.0
DECOY537,Inactive,2.0
DECOY3958,Inactive,2.0
DECOY4067,Inactive,2.0
DECOY1617,Inactive,2.0
DECOY2011,Inactive,2.0
DECOY600,Inactive,2.0
DECOY1812,Inactive,2.0
DECOY224,Inactive,2.0
DECOY2588,Inactive,2.0
DECOY2859,Inactive,2.0
DECOY3436,Inactive,2.0
DECOY3540,Inactive,2.0
CHEMBL1376861,Inactive,4.906928693623937
DECOY1833,Inactive,2.0
DECOY3270,Inactive,2.0
DECOY4203,Inactive,2.0
DECOY1652,Inactive,2.0
DECOY809,Inactive,2.0
DECOY4418,Inactive,2.0
CHEMBL3704484,Inactive,4.698970004336019
DECOY897,Inactive,2.0
DECOY2488,Inactive,2.0
DECOY811,Inactive,2.0
DECOY409,Inactive,2.0
DECOY4493,Inactive,2.0
DECOY1712,Inactive,2.0
DECOY2597,Inactive,2.0
DECOY1154,Inactive,2.0
DECOY4689,Inactive,2.0
DECOY3730,Inactive,2.0
DECOY3626,Inactive,2.0
DECOY303,Inactive,2.0
DECOY2821,Inactive,2.0
DECOY3499,Inactive,2.0
CHEMBL3703656,Inactive,4.3872161432802645
DECOY2873,Inactive,2.0
DECOY651,Inactive,2.0
DECOY3927,Inactive,2.0
CHEMBL3683107,Inactive,4.775754490455615
DECOY3849,Inactive,2.0
DECOY2732,Inactive,2.0
DECOY3013,Inactive,2.0
DECOY866,Inactive,2.0
DECOY3312,Inactive,2.0
DECOY3027,Inactive,2.0
DECOY1260,Inactive,2.0
DECOY4298,Inactive,2.0
CHEMBL1688157,Inactive,4.0
DECOY3550,Inactive,2.0
DECOY3664,Inactive,2.0
CHEMBL4539010,Inactive,4.703334809738468
DECOY1005,Inactive,2.0
CHEMBL4175039,Inactive,7.259637310505756
DECOY1347,Inactive,2.0
DECOY795,Inactive,2.0
DECOY3472,Inactive,2.0
DECOY1066,Inactive,2.0
DECOY2156,Inactive,2.0
DECOY4227,Inactive,2.0
DECOY3435,Inactive,2.0
DECOY3570,Inactive,2.0
DECOY4064,Inactive,2.0
DECOY804,Inactive,2.0
DECOY2722,Inactive,2.0
DECOY4360,Inactive,2.0
DECOY3710,Inactive,2.0
DECOY1477,Inactive,2.0
DECOY1864,Inactive,2.0
DECOY1852,Inactive,2.0
DECOY2123,Inactive,2.0
DECOY2239,Inactive,2.0
DECOY3156,Inactive,2.0
DECOY3150,Inactive,2.0
DECOY4673,Inactive,2.0
DECOY182,Inactive,2.0
DECOY3266,Inactive,2.0
DECOY3433,Inactive,2.0
DECOY2222,Inactive,2.0
DECOY2528,Inactive,2.0
DECOY1190,Inactive,2.0
DECOY1471,Inactive,2.0
DECOY1002,Inactive,2.0
DECOY1737,Inactive,2.0
DECOY334,Inactive,2.0
DECOY2465,Inactive,2.0
CHEMBL1389973,Inactive,5.027334408
DECOY925,Inactive,2.0
DECOY3708,Inactive,2.0
DECOY76,Inactive,2.0
DECOY744,Inactive,2.0
DECOY4441,Inactive,2.0
DECOY3434,Inactive,2.0
DECOY1641,Inactive,2.0
DECOY337,Inactive,2.0
DECOY843,Inactive,2.0
DECOY870,Inactive,2.0
DECOY3353,Inactive,2.0
DECOY1572,Inactive,2.0
DECOY394,Inactive,2.0
DECOY3784,Inactive,2.0
DECOY3052,Inactive,2.0
DECOY3459,Inactive,2.0
DECOY4364,Inactive,2.0
DECOY3577,Inactive,2.0
DECOY2671,Inactive,2.0
DECOY4655,Inactive,2.0
DECOY102,Inactive,2.0
CHEMBL2396755,Inactive,4.455931955649724
DECOY3167,Inactive,2.0
DECOY4464,Inactive,2.0
DECOY3743,Inactive,2.0
DECOY899,Inactive,2.0
DECOY2973,Inactive,2.0
DECOY2952,Inactive,2.0
DECOY1696,Inactive,2.0
DECOY3458,Inactive,2.0
DECOY3107,Inactive,2.0
DECOY4628,Inactive,2.0
DECOY2818,Inactive,2.0
DECOY3982,Inactive,2.0
DECOY4060,Inactive,2.0
DECOY227,Inactive,2.0
DECOY2964,Inactive,2.0
DECOY777,Inactive,2.0
CHEMBL1573529,Inactive,7.0
DECOY3006,Inactive,2.0
DECOY1596,Inactive,2.0
DECOY2021,Inactive,2.0
DECOY1976,Inactive,2.0
DECOY3894,Inactive,2.0
CHEMBL3219392,Inactive,4.5228787452803365
DECOY2969,Inactive,2.0
DECOY1406,Inactive,2.0
DECOY3283,Inactive,2.0
DECOY2833,Inactive,2.0
DECOY2284,Inactive,2.0
DECOY3128,Inactive,2.0
DECOY1172,Inactive,2.0
DECOY2118,Inactive,2.0
DECOY4642,Inactive,2.0
DECOY1896,Inactive,2.0
DECOY2991,Inactive,2.0
DECOY4367,Inactive,2.0
DECOY1380,Inactive,2.0
DECOY2355,Inactive,2.0
DECOY2797,Inactive,2.0
DECOY2621,Inactive,2.0
DECOY4293,Inactive,2.0
DECOY2275,Inactive,2.0
DECOY1502,Inactive,2.0
DECOY3040,Inactive,2.0
CHEMBL1688299,Inactive,3.698970004336018
DECOY1742,Inactive,2.0
DECOY2360,Inactive,2.0
DECOY1767,Inactive,2.0
DECOY3035,Inactive,2.0
DECOY2262,Inactive,2.0
DECOY2960,Inactive,2.0
DECOY4084,Inactive,2.0
DECOY906,Inactive,2.0
DECOY3495,Inactive,2.0
DECOY2616,Inactive,2.0
DECOY3612,Inactive,2.0
DECOY4447,Inactive,2.0
CHEMBL3220113,Inactive,4.823908740944318
DECOY4467,Inactive,2.0
DECOY341,Inactive,2.0
DECOY4540,Inactive,2.0
CHEMBL1688305,Inactive,4.795880017344074
CHEMBL3683113,Inactive,4.987647938085832
DECOY3014,Inactive,2.0
DECOY79,Inactive,2.0
DECOY3939,Inactive,2.0
DECOY1792,Inactive,2.0
DECOY475,Inactive,2.0
DECOY483,Inactive,2.0
DECOY3374,Inactive,2.0
DECOY53,Inactive,2.0
DECOY3738,Inactive,2.0
DECOY4205,Inactive,2.0
DECOY2571,Inactive,2.0
DECOY1261,Inactive,2.0
DECOY2990,Inactive,2.0
DECOY202,Inactive,2.0
DECOY671,Inactive,2.0
DECOY1390,Inactive,2.0
DECOY2869,Inactive,2.0
CHEMBL1372241,Inactive,4.75895185
DECOY3322,Inactive,2.0
CHEMBL1442726,Inactive,4.9030899869999995
DECOY1149,Inactive,2.0
DECOY4573,Inactive,2.0
DECOY2886,Inactive,2.0
DECOY1482,Inactive,2.0
DECOY832,Inactive,2.0
DECOY3801,Inactive,2.0
DECOY2517,Inactive,2.0
DECOY4429,Inactive,2.0
DECOY2838,Inactive,2.0
DECOY602,Inactive,2.0
CHEMBL3290679,Inactive,4.0
DECOY3653,Inactive,2.0
DECOY3059,Inactive,2.0
DECOY586,Inactive,2.0
DECOY1518,Inactive,2.0
DECOY2405,Inactive,2.0
DECOY578,Inactive,2.0
DECOY2731,Inactive,2.0
DECOY4537,Inactive,2.0
DECOY2344,Inactive,2.0
DECOY2044,Inactive,2.0
DECOY2711,Inactive,2.0
DECOY4377,Inactive,2.0
DECOY32,Inactive,2.0
DECOY70,Inactive,2.0
DECOY2702,Inactive,2.0
DECOY1259,Inactive,2.0
DECOY289,Inactive,2.0
DECOY4097,Inactive,2.0
DECOY1340,Inactive,2.0
DECOY4601,Inactive,2.0
CHEMBL1494120,Inactive,6.2076083109999995
DECOY3440,Inactive,2.0
